100.0,100.0,100.0
46.1538461538,46.1538461538,46.1538461538
69.2307692308,84.4708550591,89.8139639598
69.2307692308,84.4708550591,69.2307692308
100.0,100.0,100.0
92.3076923077,92.3076923077,92.3076923077
92.3076923077,92.3076923077,92.3076923077
92.3076923077,92.3076923077,92.3076923077
92.3076923077,92.3076923077,92.3076923077
100.0,100.0,100.0
69.2307692308,80.6655994608,84.7215137803
100.0,100.0,100.0
69.2307692308,69.2307692308,90.494351802
69.2307692308,69.2307692308,69.2307692308
69.2307692308,69.2307692308,87.3884094629
69.2307692308,69.2307692308,69.2307692308
100.0,100.0,100.0
69.2307692308,86.425123433,91.2562075606
100.0,100.0,100.0
100.0,100.0,100.0
69.2307692308,85.1068827813,87.254623549
100.0,100.0,100.0
100.0,100.0,100.0
69.2307692308,85.1627941951,88.8655162042
69.2307692308,85.1481851482,69.2307692308
100.0,100.0,100.0
92.3076923077,97.8546453546,92.3076923077
100.0,100.0,100.0
84.6153846154,92.676299604,93.0758946935
69.2307692308,69.2307692308,88.7473103819
69.2307692308,69.2307692308,69.2307692308
100.0,100.0,100.0
100.0,100.0,100.0
84.6153846154,89.7313213103,92.7020653765
100.0,100.0,100.0
69.2307692308,69.2307692308,91.0755286692
69.2307692308,69.2307692308,69.2307692308
61.5384615385,78.74600565,61.5384615385
92.3076923077,94.4116666855,92.3076923077
61.5384615385,78.74600565,84.4905094905
61.5384615385,78.74600565,61.5384615385
61.5384615385,78.74600565,61.5384615385
92.3076923077,94.4118381618,92.3076923077
92.3076923077,94.4118381618,92.3076923077
61.5384615385,78.74600565,61.5384615385
61.5384615385,78.74600565,61.5384615385
61.5384615385,78.74600565,61.5384615385
61.5384615385,78.74600565,61.5384615385
92.3076923077,94.4116666855,92.3076923077
61.5384615385,78.74600565,61.5384615385
61.5384615385,78.74600565,61.5384615385
92.3076923077,94.4116666855,92.3076923077
100.0,100.0,100.0
69.2307692308,83.5908669644,92.0501629518
69.2307692308,90.9194050787,86.9755244755
69.2307692308,90.9194050787,86.9755244755
69.2307692308,90.9194050787,86.9755244755
69.2307692308,90.9194050787,86.9755244755
69.2307692308,90.9194050787,86.9755244755
69.2307692308,90.9194050787,86.9755244755
69.2307692308,90.9194050787,86.9755244755
69.2307692308,90.9194050787,69.2307692308
61.5384615385,72.4116532323,61.5384615385
100.0,100.0,100.0
46.1538461538,66.2344467522,70.8262789842
92.3076923077,92.3076923077,92.3076923077
92.3076923077,92.3076923077,92.3076923077
92.3076923077,92.3076923077,92.3076923077
92.3076923077,92.3076923077,92.3076923077
92.3076923077,92.3076923077,92.3076923077
92.3076923077,92.3076923077,92.3076923077
69.2307692308,82.9750894267,69.2307692308
69.2307692308,82.9750894267,69.2307692308
69.2307692308,82.9750894267,69.2307692308
100.0,100.0,100.0
69.2307692308,82.9750894267,92.0685816426
69.2307692308,82.9750894267,69.2307692308
69.2307692308,82.9750894267,69.2307692308
69.2307692308,82.9750894267,69.2307692308
69.2307692308,83.87898938,86.9755244755
69.2307692308,85.1614520937,86.8168422933
69.2307692308,85.1614520937,86.9525394924
69.2307692308,83.87898938,69.2307692308
69.2307692308,83.87898938,86.9755244755
69.2307692308,83.87898938,86.9755244755
69.2307692308,83.87898938,86.9755244755
92.3076923077,92.3076923077,92.3076923077
69.2307692308,83.238983239,69.2307692308
69.2307692308,83.238983239,69.2307692308
69.2307692308,69.2307692308,69.2307692308
69.2307692308,83.1760168083,69.2307692308
69.2307692308,83.1635925596,69.2307692308
69.2307692308,83.238983239,69.2307692308
69.2307692308,83.238983239,69.2307692308
69.2307692308,83.557390885,69.2307692308
100.0,100.0,100.0
69.2307692308,69.2307692308,89.1646095108
92.3076923077,92.3076923077,95.8798146298
84.6153846154,84.6153846154,84.6153846154
84.6153846154,84.6153846154,84.6153846154
84.6153846154,84.6153846154,84.6153846154
100.0,100.0,100.0
84.6153846154,84.6153846154,84.6153846154
84.6153846154,84.6153846154,84.6153846154
84.6153846154,84.6153846154,84.6153846154
84.6153846154,84.6153846154,93.4454434454
84.6153846154,84.6153846154,84.6153846154
84.6153846154,91.3557824465,93.6485221042
76.9230769231,90.6132329209,76.9230769231
100.0,100.0,100.0
76.9230769231,89.8290820927,76.9230769231
76.9230769231,89.8290820927,76.9230769231
76.9230769231,89.8290820927,76.9230769231
76.9230769231,89.8290820927,81.9201317041
76.9230769231,89.8290820927,76.9230769231
84.6153846154,89.2099703575,92.8669690965
84.6153846154,84.6153846154,84.6153846154
84.6153846154,84.6153846154,84.6153846154
100.0,100.0,100.0
69.2307692308,69.2307692308,90.5994121352
92.3076923077,96.380938649,95.2482275231
92.3076923077,96.3400920687,92.3076923077
100.0,100.0,100.0
92.3076923077,92.3076923077,92.3076923077
92.3076923077,92.3076923077,92.3076923077
92.3076923077,92.3076923077,92.3076923077
92.3076923077,92.3076923077,92.3076923077
92.3076923077,92.3076923077,92.3076923077
92.3076923077,92.3076923077,92.3076923077
92.3076923077,92.3076923077,92.3076923077
92.3076923077,92.3076923077,92.3076923077
92.3076923077,92.3076923077,92.3076923077
92.3076923077,92.3076923077,92.3076923077
92.3076923077,92.3076923077,92.3076923077
100.0,100.0,100.0
92.3076923077,92.3076923077,92.3076923077
92.3076923077,92.3076923077,92.3076923077
92.3076923077,92.3076923077,92.3076923077
46.1538461538,46.1538461538,74.9425574426
92.3076923077,92.3076923077,92.3076923077
92.3076923077,92.3076923077,92.3076923077
92.3076923077,92.3076923077,92.3076923077
92.3076923077,92.3076923077,92.3076923077
92.3076923077,92.3076923077,92.3076923077
92.3076923077,92.3076923077,92.3076923077
92.3076923077,92.3076923077,92.3076923077
92.3076923077,92.3076923077,92.3076923077
92.3076923077,92.3076923077,92.3076923077
92.3076923077,92.3076923077,92.3076923077
92.3076923077,92.3076923077,92.3076923077
92.3076923077,92.3076923077,92.3076923077
92.3076923077,92.3076923077,92.3076923077
92.3076923077,92.3076923077,92.3076923077
92.3076923077,92.3076923077,92.3076923077
92.3076923077,92.3076923077,92.3076923077
69.2307692308,69.2307692308,69.2307692308
69.2307692308,69.2307692308,69.2307692308
69.2307692308,69.2307692308,69.2307692308
69.2307692308,69.2307692308,69.2307692308
69.2307692308,69.2307692308,69.2307692308
69.2307692308,69.2307692308,69.2307692308
76.9230769231,90.1400746493,76.9230769231
76.9230769231,90.1400746493,76.9230769231
76.9230769231,90.1400746493,76.9230769231
92.3076923077,92.3076923077,92.3076923077
100.0,100.0,100.0
69.2307692308,69.2307692308,69.2307692308
69.2307692308,69.2307692308,69.2307692308
69.2307692308,69.2307692308,69.2307692308
69.2307692308,69.2307692308,88.7284608208
69.2307692308,69.2307692308,69.2307692308
69.2307692308,69.2307692308,69.2307692308
69.2307692308,85.3502978503,90.2325934935
100.0,100.0,100.0
69.2307692308,69.2307692308,69.2307692308
92.3076923077,92.3076923077,92.3076923077
84.6153846154,84.6153846154,84.6153846154
100.0,100.0,100.0
100.0,100.0,100.0
84.6153846154,84.6153846154,91.2906502238
30.7692307692,30.7692307692,61.1462450593
30.7692307692,30.7692307692,30.7692307692
100.0,100.0,100.0
100.0,100.0,100.0
69.2307692308,79.0395650861,69.2307692308
69.2307692308,79.0395650861,69.2307692308
69.2307692308,79.0395650861,69.2307692308
84.6153846154,84.6153846154,94.0304305976
69.2307692308,79.0395650861,80.0061464241
69.2307692308,79.0395650861,69.2307692308
92.3076923077,97.1293943077,97.5895436392
100.0,100.0,100.0
76.9230769231,76.9230769231,76.9230769231
69.2307692308,81.874407,74.3653661014
69.2307692308,81.874407,69.2307692308
76.9230769231,76.9230769231,76.9230769231
76.9230769231,76.9230769231,76.9230769231
