50.0,73.0747339767,50.0
50.0,85.7631257631,50.0
50.0,85.810083211,81.0004578755
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,73.165374677,50.0
50.0,73.165374677,50.0
50.0,77.439048761,50.0
50.0,77.439048761,81.0416666667
81.25,95.5510752688,81.25
0.0,0.0,54.483401084
100.0,100.0,100.0
100.0,100.0,100.0
56.25,89.8446637427,84.6399853801
56.25,89.8446637427,56.25
50.0,86.9610007358,81.0416666667
50.0,86.9610007358,50.0
50.0,86.9610007358,81.0416666667
50.0,73.1209150327,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
100.0,100.0,100.0
100.0,100.0,100.0
81.25,92.3477564103,81.25
81.25,92.3477564103,81.25
50.0,77.6388888889,50.0
50.0,88.1931676314,76.7902337987
50.0,88.1931676314,81.0416666667
100.0,100.0,100.0
50.0,72.8444444444,50.0
75.0,96.6239316239,91.014957265
100.0,100.0,100.0
75.0,96.5850296862,86.6748833757
75.0,96.4877421906,75.0
75.0,96.4831349206,75.0
87.5,87.5,87.5
75.0,96.6239316239,81.8723290598
68.75,84.2214209402,82.0192307692
87.5,87.5,87.5
50.0,50.0,50.0
50.0,86.2639710717,81.0416666667
50.0,86.2639710717,81.0416666667
50.0,86.2639710717,81.0416666667
50.0,86.2639710717,81.0416666667
50.0,86.2639710717,81.0416666667
50.0,86.2639710717,81.0416666667
50.0,86.2639710717,81.0416666667
50.0,86.2639710717,50.0
100.0,100.0,100.0
43.75,76.0456730769,82.4673855165
50.0,73.249475891,90.7492175274
50.0,73.249475891,50.0
100.0,100.0,100.0
87.5,87.5,87.5
87.5,87.5,87.5
50.0,73.0021367521,50.0
75.0,96.611974669,81.2880608974
87.5,87.5,87.5
87.5,87.5,87.5
50.0,72.879403794,50.0
50.0,72.879403794,50.0
81.25,81.25,81.25
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,50.0,50.0
50.0,73.6999776436,50.0
100.0,100.0,100.0
100.0,100.0,100.0
0.0,0.0,66.3135271526
43.75,43.75,43.75
0.0,0.0,64.3839317613
0.0,0.0,66.3135271526
0.0,0.0,61.2642908181
93.75,93.75,93.75
43.75,43.75,85.0140393101
0.0,0.0,66.3135271526
0.0,0.0,66.3135271526
100.0,100.0,100.0
100.0,100.0,100.0
93.75,93.75,97.2603121516
75.0,80.5687830688,86.3591269841
100.0,100.0,100.0
81.25,94.9384865367,81.25
81.25,94.9384865367,81.25
81.25,94.9384865367,81.25
50.0,50.0,50.0
50.0,50.0,50.0
81.25,92.6745495495,81.25
81.25,92.6745495495,81.25
81.25,92.6745495495,81.25
81.25,92.6745495495,81.25
81.25,92.6745495495,81.25
81.25,92.6745495495,81.25
81.25,92.3993445693,81.25
81.25,92.4169007491,81.25
81.25,92.4169007491,81.25
81.25,92.4169007491,81.25
81.25,92.3993445693,81.25
50.0,77.905982906,50.0
81.25,95.1282051282,81.25
81.25,95.1282051282,81.25
81.25,95.1282051282,81.25
81.25,95.1282051282,81.25
81.25,95.1282051282,81.25
87.5,87.5,87.5
81.25,94.164407086,81.25
81.25,94.164407086,81.25
81.25,94.164407086,81.25
50.0,50.0,50.0
100.0,100.0,100.0
81.25,90.538003663,91.7227564103
81.25,92.136299435,86.5767973856
81.25,92.136299435,81.25
81.25,92.136299435,81.25
87.5,87.5,89.3478966827
87.5,87.5,87.5
81.25,81.25,87.5612745098
81.25,81.25,81.25
81.25,92.8679078014,81.25
81.25,92.8679078014,81.25
87.5,98.1076388889,87.5
50.0,72.4684619117,50.0
50.0,72.4684619117,50.0
50.0,72.4684619117,50.0
50.0,72.4684619117,50.0
50.0,72.4684619117,50.0
50.0,72.4684619117,50.0
50.0,72.4684619117,50.0
50.0,72.4684619117,50.0
50.0,72.4684619117,50.0
50.0,72.4684619117,50.0
50.0,72.4684619117,50.0
50.0,50.0,50.0
